isolate,location,year,treatment,genus,chem,hrs,rep,set,trial,conc,od600,species,tissue
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,2,12,1,0.01,0.3498,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,3,12,1,0.01,0.4269,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,1,12,1,0.1,0.2427,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,2,12,1,0.1,0.2975,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,3,12,1,0.1,0.2526,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,1,12,1,0.5,0.1712,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,2,12,1,0.5,0.1898,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,3,12,1,0.5,0.1949,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,1,12,1,1,0.2008,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,2,12,1,1,0.1435,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,3,12,1,1,0.1473,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,1,12,1,10,0.1692,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,2,12,1,10,0.176,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,3,12,1,10,0.2025,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,1,12,1,100,0.3088,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,2,12,1,100,0.1528,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,24,3,12,1,100,0.2179,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,1,12,1,0,0.7603,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,2,12,1,0,0.7433,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,3,12,1,0,0.7864,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,1,12,1,0.01,0.7617,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,2,12,1,0.01,0.7731,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,3,12,1,0.01,0.7544,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,1,12,1,0.1,0.5446,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,2,12,1,0.1,0.5305,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,3,12,1,0.1,0.6935,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,1,12,1,0.5,0.3689,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,2,12,1,0.5,0.3276,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,3,12,1,0.5,0.2921,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,1,12,1,1,0.2344,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,2,12,1,1,0.3144,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,3,12,1,1,0.1733,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,1,12,1,10,0.1562,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,2,12,1,10,0.1801,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,3,12,1,10,0.2117,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,1,12,1,100,0.3044,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,2,12,1,100,0.1592,Pythium sylvaticum,root
VAL1702_59,IL,2017,NTC,Pythium ,mefenoxam,48,3,12,1,100,0.2361,Pythium sylvaticum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,1,12,1,0,0.489,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,2,12,1,0,0.307,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,3,12,1,0,0.5118,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,1,12,1,0.01,0.3048,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,2,12,1,0.01,0.2245,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,3,12,1,0.01,0.4051,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,1,12,1,0.1,0.2751,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,2,12,1,0.1,0.2832,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,3,12,1,0.1,0.3533,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,1,12,1,0.5,0.2803,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,2,12,1,0.5,0.4167,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,3,12,1,0.5,0.4737,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,1,12,1,1,0.2533,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,2,12,1,1,0.3125,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,3,12,1,1,0.3995,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,1,12,1,10,0.2095,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,2,12,1,10,0.1717,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,3,12,1,10,0.1724,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,1,12,1,100,0.2211,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,2,12,1,100,0.1664,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,24,3,12,1,100,0.1894,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,1,12,1,0,1.02,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,2,12,1,0,0.7882,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,3,12,1,0,1.0062,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,1,12,1,0.01,0.619,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,2,12,1,0.01,0.4519,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,3,12,1,0.01,0.9088,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,1,12,1,0.1,0.4986,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,2,12,1,0.1,0.5538,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,3,12,1,0.1,0.848,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,1,12,1,0.5,0.6039,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,2,12,1,0.5,1.0295,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,3,12,1,0.5,1.076,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,1,12,1,1,0.2491,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,2,12,1,1,0.5892,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,3,12,1,1,0.7024,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,1,12,1,10,0.2219,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,2,12,1,10,0.2032,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,3,12,1,10,0.1821,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,1,12,1,100,0.2093,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,2,12,1,100,0.1858,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,ethaboxam,48,3,12,1,100,0.1956,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,0,1,12,1,0,0.1848,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,0,2,12,1,0,0.1753,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,0,3,12,1,0,0.151,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,14,1,12,1,0,0.2665,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,14,2,12,1,0,0.2825,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,14,3,12,1,0,0.2309,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,18,1,12,1,0,0.3882,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,18,2,12,1,0,0.4545,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,18,3,12,1,0,0.3254,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,24,1,12,1,0,0.5458,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,24,2,12,1,0,0.6573,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,24,3,12,1,0,0.4821,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,40,1,12,1,0,0.814,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,40,2,12,1,0,0.8667,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,40,3,12,1,0,0.7338,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,45,1,12,1,0,0.8246,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,45,2,12,1,0,0.8716,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,45,3,12,1,0,0.7347,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,48,1,12,1,0,0.8162,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,48,2,12,1,0,0.8548,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,48,3,12,1,0,0.7407,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,62,1,12,1,0,0.7899,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,62,2,12,1,0,0.8933,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,gr,62,3,12,1,0,0.7299,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,1,12,1,0,0.6038,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,2,12,1,0,0.7189,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,3,12,1,0,0.575,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,1,12,1,0.01,0.3612,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,2,12,1,0.01,0.5011,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,3,12,1,0.01,0.2792,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,1,12,1,0.1,0.2106,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,2,12,1,0.1,0.1939,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,3,12,1,0.1,0.181,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,1,12,1,0.5,0.1649,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,2,12,1,0.5,0.1567,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,3,12,1,0.5,0.1657,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,1,12,1,1,0.3036,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,2,12,1,1,0.1633,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,3,12,1,1,0.1609,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,1,12,1,10,0.1711,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,2,12,1,10,0.1818,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,3,12,1,10,0.1728,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,1,12,1,100,0.1669,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,2,12,1,100,0.1625,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,24,3,12,1,100,0.156,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,1,12,1,0,0.8495,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,2,12,1,0,1.0157,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,3,12,1,0,0.8465,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,1,12,1,0.01,0.8185,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,2,12,1,0.01,0.9935,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,3,12,1,0.01,0.7504,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,1,12,1,0.1,0.4433,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,2,12,1,0.1,0.3382,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,3,12,1,0.1,0.3669,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,1,12,1,0.5,0.1677,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,2,12,1,0.5,0.1858,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,3,12,1,0.5,0.1706,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,1,12,1,1,0.3017,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,2,12,1,1,0.1507,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,3,12,1,1,0.169,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,1,12,1,10,0.1634,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,2,12,1,10,0.1818,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,3,12,1,10,0.1713,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,1,12,1,100,0.1794,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,2,12,1,100,0.1634,Pythium heterothallicum,root
VAL1702_72,IL,2017,Intego Suite,Pythium ,mefenoxam,48,3,12,1,100,0.1621,Pythium heterothallicum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,1,12,1,0,0.4536,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,2,12,1,0,0.4234,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,3,12,1,0,0.4411,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,1,12,1,0.01,0.4514,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,2,12,1,0.01,0.3816,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,3,12,1,0.01,0.4291,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,1,12,1,0.1,0.2421,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,2,12,1,0.1,0.3324,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,3,12,1,0.1,0.3431,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,1,12,1,0.5,0.4525,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,2,12,1,0.5,0.4138,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,3,12,1,0.5,0.4067,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,1,12,1,1,0.2573,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,2,12,1,1,0.2381,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,3,12,1,1,0.2218,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,1,12,1,10,0.1652,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,2,12,1,10,0.1868,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,3,12,1,10,0.1669,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,1,12,1,100,0.2114,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,2,12,1,100,0.1748,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,24,3,12,1,100,0.201,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,1,12,1,0,0.7269,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,2,12,1,0,0.7253,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,3,12,1,0,0.6987,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,1,12,1,0.01,0.747,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,2,12,1,0.01,0.6782,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,3,12,1,0.01,0.7015,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,1,12,1,0.1,0.5945,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,2,12,1,0.1,0.638,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,3,12,1,0.1,0.6584,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,1,12,1,0.5,0.7179,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,2,12,1,0.5,0.6922,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,3,12,1,0.5,0.7257,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,1,12,1,1,0.5126,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,2,12,1,1,0.5046,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,3,12,1,1,0.5635,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,1,12,1,10,0.1608,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,2,12,1,10,0.1686,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,3,12,1,10,0.1639,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,1,12,1,100,0.1905,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,2,12,1,100,0.1647,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,ethaboxam,48,3,12,1,100,0.191,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,0,1,12,1,0,0.1832,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,0,2,12,1,0,0.1607,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,0,3,12,1,0,0.2023,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,14,1,12,1,0,0.247,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,14,2,12,1,0,0.2346,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,14,3,12,1,0,0.2666,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,18,1,12,1,0,0.324,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,18,2,12,1,0,0.3475,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,18,3,12,1,0,0.3458,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,24,1,12,1,0,0.5146,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,24,2,12,1,0,0.5214,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,24,3,12,1,0,0.5289,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,40,1,12,1,0,0.7636,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,40,2,12,1,0,0.7695,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,40,3,12,1,0,0.7556,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,45,1,12,1,0,0.7545,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,45,2,12,1,0,0.7626,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,45,3,12,1,0,0.745,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,48,1,12,1,0,0.7292,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,48,2,12,1,0,0.738,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,48,3,12,1,0,0.7151,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,62,1,12,1,0,0.5884,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,62,2,12,1,0,0.5946,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,gr,62,3,12,1,0,0.6008,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,1,12,1,0,0.5792,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,2,12,1,0,0.4894,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,3,12,1,0,0.5189,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,1,12,1,0.01,0.3925,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,2,12,1,0.01,0.425,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,3,12,1,0.01,0.4865,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,1,12,1,0.1,0.3194,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,2,12,1,0.1,0.2574,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,3,12,1,0.1,0.3433,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,1,12,1,0.5,0.1838,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,2,12,1,0.5,0.171,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,3,12,1,0.5,0.1519,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,1,12,1,1,0.1922,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,2,12,1,1,0.1613,Pythium sylvaticum,root
VAL1702_84,IL,2017,Intego Suite,Pythium ,mefenoxam,24,3,12,1,1,0.1657,Pythium sylvaticum,root
